id,group,scenario,ctrl,params_json,P_raw_kW,P_filtered_kW,filter_kW,E_raw_kWh,E_filtered_kWh,T_gt1_s,T_gt50_s,T_gt100_s,T_gt350_s,SOC_final,SOC_min,SOC_max,throughput_kWh,u_total_variation,source_violation_kW,fallback_pct,EFC,recovery_event_starts_s,recovery_s,SOC_at_events,soc_prediction_max_error_pp,soc_sign_mismatches,soc_prediction_violation_pp,ineq_residual,eq_residual,hess_cond,constraint_gram_cond,cycle_first_s,cycle_p50_s,cycle_p95_s,cycle_p99_s,cycle_max_s,qp_first_s,qp_p50_s,qp_p95_s,qp_p99_s,qp_max_s,assembly_first_s,assembly_p50_s,assembly_p95_s,assembly_p99_s,assembly_max_s,overruns,evidence,campaign,level,variant,weight,factor,forecast_shift,forecast_load_factor,event_mode,delay,trial
j00749,montecarlo,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012988,0.0005664,0.0006639,0.00084075,0.0012988,0.0010921,0.00050345,0.0005911499999999999,0.0007517,0.0010921,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00749.mat,campanha_v1,,,,,0,1.1622098458688386,,,1
j00750,montecarlo,perda_fonte,mpc_qp_v5,{},350.22342488059076,350.22342488059076,1,14.583491064731295,14.583491064731293,150,150,150,150,50.753284426261935,50.753284426261935,60,43.92189897525559,1479.025120477742,0,2.3333333333333335,0.043921898975255586,500,150,57.32139241708217,7.105427357601002e-15,0,0,0,2.8421709430404007e-12,333283.2021354289,4843142611315303.0,0.02265,0.029478650000000002,0.038690600000000006,0.0424307,0.093887,0.0164498,0.024580400000000002,0.03351685,0.0368009,0.0895506,0.0041871,0.0044102,0.005242800000000001,0.005659,0.0068724,0,05_resultados\revisao_operacional\campanha_v1\j00750.mat,campanha_v1,,,,,0,1.1622098458688386,,,1
j00751,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,{},350.00000109908996,350.00000109908996,1,14.583333334120496,14.583333334120496,150,150,150,150,40.76881746687961,40.76881746687961,60,91.34811703232185,1415.2020288230162,0,0.25,0.09134811703232185,500,150,52.33017003610605,7.105427357601002e-15,0,0,0,5.7980287238024175e-12,666566.4042708572,9686285222630616.0,0.0508351,0.061045,0.07512640000000001,0.11953285,0.1726967,0.0368226,0.04916305,0.06287785,0.1075033,0.1617753,0.0110719,0.0115185,0.0132172,0.0139079,0.0155968,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00751.mat,evento_adiantado_corrigido_v1,,,,,0,1.1622098458688386,,,1
j00752,montecarlo,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.81e-05,7.9e-06,1.01e-05,1.1949999999999999e-05,4.81e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00752.mat,campanha_v1,,,,,11,1.1113948170191208,,,2
j00753,montecarlo,perda_fonte,heuristico_foresight,{},572.2655179793035,572.2655179793035,1,14.740246249637881,14.740246249637881,150,150,150,150,54.220102564876505,54.220102564876505,60,27.454512816832032,766.4538872356594,0,0,0.027454512816832033,500,150,59.02214355275677,nan,0,nan,nan,nan,nan,nan,5.62e-05,8.3e-06,1.11e-05,1.295e-05,5.62e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00753.mat,campanha_v1,,,,,11,1.1113948170191208,,,2
j00754,montecarlo,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0011721,0.0005639,0.0006705,0.0008311,0.0011721,0.001036,0.0005019499999999999,0.0005915499999999999,0.0007464500000000001,0.001036,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00754.mat,campanha_v1,,,,,11,1.1113948170191208,,,2
j00755,montecarlo,perda_fonte,mpc_qp_v5,{},442.62837792195586,442.62837792195586,1,14.64872624289812,14.64872624289812,150,150,150,150,53.09690021560309,53.09690021560309,60,32.789723975885515,1718.958836873728,0,2.25,0.03278972397588552,500,150,58.70905453008967,7.105427357601002e-15,0,0,0,2.179817897740577e-06,333283.2021354289,4843142611315303.0,0.0251258,0.027157149999999998,0.03273895,0.04413815,0.0521231,0.0179351,0.0224238,0.028186450000000002,0.039339650000000004,0.0468351,0.0046757,0.00433355,0.0050332499999999995,0.005250100000000001,0.0056232,0,05_resultados\revisao_operacional\campanha_v1\j00755.mat,campanha_v1,,,,,11,1.1113948170191208,,,2
j00756,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,{},350.0019294805853,350.0019294805853,1,14.58333469550691,14.583334695506906,150,150,150,150,43.386467824823754,43.386467824823754,60,78.91427783208799,1941.375124067226,0,0.33333333333333337,0.07891427783208799,500,150,53.6585572470185,7.105427357601002e-15,0,0,0,4.320099833421409e-12,666566.4042708572,9686285222630616.0,0.0507201,0.0658904,0.08321994999999999,0.1209924,0.2103754,0.034563,0.05339565,0.06889675,0.10690065,0.1903976,0.0134426,0.0121841,0.0144314,0.01739595,0.0291628,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00756.mat,evento_adiantado_corrigido_v1,,,,,11,1.1113948170191208,,,2
j00757,montecarlo,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.32e-05,7.9e-06,1e-05,1.8750000000000002e-05,4.32e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00757.mat,campanha_v1,,,,,2,0.9288455832875195,,,3
j00758,montecarlo,perda_fonte,heuristico_foresight,{},378.6403238930874,378.6403238930874,1,14.603552559360063,14.603552559360063,150,150,150,150,57.56161623998138,56.132942044778396,60,25.887863156791976,850,0,0,0.025887863156791976,500,150,59.71601218826426,nan,0,nan,nan,nan,nan,nan,4.23e-05,8.7e-06,1.09e-05,1.625e-05,4.23e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00758.mat,campanha_v1,,,,,2,0.9288455832875195,,,3
j00759,montecarlo,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.001232,0.00057295,0.0006955500000000001,0.00094885,0.001984,0.0010964,0.0005097999999999999,0.0006263,0.0008584,0.0017539,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00759.mat,campanha_v1,,,,,2,0.9288455832875195,,,3
j00760,montecarlo,perda_fonte,mpc_qp_v5,{},350.48239133978893,350.48239133978893,1,14.58643090434975,14.583673887439915,150,150,150,150,57.20801109776588,55.815772434413404,60.022887799712805,27.431832001305366,1856.0342381469063,0,1.7500000000000002,0.027431832001305365,500,150,59.48005583602597,0.11707546044996775,853,0,0,0.005937253947195131,333283.200808402,4015243775612013.0,0.0193506,0.0212419,0.0309485,0.0392015,0.0980838,0.0133053,0.01700685,0.026537150000000002,0.03442665,0.0933973,0.0044212,0.00404475,0.0046709,0.0049381500000000005,0.0054431,0,05_resultados\revisao_operacional\campanha_v1\j00760.mat,campanha_v1,,,,,2,0.9288455832875195,,,3
j00761,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,{},350.00051234236673,350.00051234236673,1,14.583333695043999,14.583333695043992,150,150,150,150,53.29518103427278,53.29518103427278,60,31.8478900872046,1559.7553016443335,0,0.08333333333333334,0.0318478900872046,500,150,58.09257585486549,0.12284639430975375,58,0,0,8.776623872108757e-11,666566.4042708572,8858386386927326.0,0.051219,0.054260749999999996,0.07812155000000001,0.10817594999999999,0.1491223,0.0352839,0.0415276,0.059874250000000004,0.09548685,0.1363573,0.0134428,0.0122062,0.01447675,0.0177899,0.0400365,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00761.mat,evento_adiantado_corrigido_v1,,,,,2,0.9288455832875195,,,3
j00762,montecarlo,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.17e-05,7.8e-06,1e-05,1.1050000000000001e-05,5.69e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00762.mat,campanha_v1,,,,,-9,1.1609573325293123,,,4
j00763,montecarlo,perda_fonte,heuristico_foresight,{},351.34570027526473,351.34570027526473,1,14.584283358135128,14.584283358135128,150,150,150,150,51.9627071347787,51.9627071347787,60,38.17714110979559,729.2820006030157,0,0,0.038177141109795594,500,150,57.77551800229224,nan,0,nan,nan,nan,nan,nan,4.36e-05,8.3e-06,1.1e-05,1.425e-05,4.36e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00763.mat,campanha_v1,,,,,-9,1.1609573325293123,,,4
j00764,montecarlo,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012785,0.00056545,0.00065125,0.00080805,0.0012785,0.0011168,0.00050315,0.0005778000000000001,0.0007275,0.0011168,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00764.mat,campanha_v1,,,,,-9,1.1609573325293123,,,4
j00765,montecarlo,perda_fonte,mpc_qp_v5,{},350.00883540269115,350.00883540269115,1,14.5833395708822,14.583339570882199,150,150,150,150,50.67585256472581,50.67585256472581,60,44.289700317552125,1878.286665435108,0,2.5,0.044289700317552125,500,150,57.21536746458092,7.105427357601002e-15,0,0,0,0.0002774902584405936,333283.2021354289,4843142611315303.0,0.0235485,0.028475300000000002,0.03957305,0.04895655,0.1038067,0.0171062,0.023850549999999998,0.034004549999999995,0.043333949999999996,0.0982438,0.0045898,0.00440325,0.00518305,0.0058033500000000005,0.0105256,0,05_resultados\revisao_operacional\campanha_v1\j00765.mat,campanha_v1,,,,,-9,1.1609573325293123,,,4
j00766,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,{},350.0000001356053,350.0000001356053,1,14.583333333447987,14.583333333447987,150,150,150,150,40.81629341314618,40.81629341314618,60,91.12260628755557,2408.028824737414,0,0.5,0.09112260628755557,500,150,52.34293664516446,7.105427357601002e-15,0,0,0,2.6816273930307943e-05,666566.4042708572,9686285222630616.0,0.0551252,0.05870445,0.07960534999999999,0.1173965,0.166039,0.0382679,0.046258850000000004,0.06653265,0.10475905,0.1539135,0.0134972,0.011914399999999999,0.01387795,0.01513035,0.0215291,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00766.mat,evento_adiantado_corrigido_v1,,,,,-9,1.1609573325293123,,,4
j00767,montecarlo,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.32e-05,7.8e-06,9.7e-06,1.285e-05,5.58e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00767.mat,campanha_v1,,,,,1,0.9747501219136289,,,5
j00768,montecarlo,perda_fonte,heuristico_foresight,{},370.5532507924737,370.5532507924737,1,14.597843323684993,14.597843323684993,150,150,150,150,57.56503485596575,56.13372177187387,60,25.89804834197716,850,0,0,0.02589804834197716,500,150,59.694602046846924,nan,0,nan,nan,nan,nan,nan,4.88e-05,8.5e-06,1.15e-05,1.27e-05,4.88e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00768.mat,campanha_v1,,,,,1,0.9747501219136289,,,5
j00769,montecarlo,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012169,0.0005641999999999999,0.00066035,0.0007972999999999999,0.0012169,0.0010822,0.0005019,0.00058835,0.0007146,0.0010822,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00769.mat,campanha_v1,,,,,1,0.9747501219136289,,,5
j00770,montecarlo,perda_fonte,mpc_qp_v5,{},350.221004586341,350.221004586341,1,14.58538651361209,14.583489356093988,150,150,150,150,57.27556688717486,55.8809089804569,60.00723528366615,26.978435152791416,1800.7358318710944,0,2,0.026978435152791417,500,150,59.52187693186984,0.11712773560977752,853,0,0,0.0017098963147645918,333283.200808402,4015243775612013.0,0.0207616,0.0218289,0.0329204,0.0399583,0.0909128,0.0146937,0.017497850000000002,0.02753235,0.03536645,0.0860757,0.0040485,0.00418925,0.0050349,0.0056186,0.0065518,0,05_resultados\revisao_operacional\campanha_v1\j00770.mat,campanha_v1,,,,,1,0.9747501219136289,,,5
j00771,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,{},350.00120490076745,350.00120490076745,1,14.583334183974902,14.583334183974902,150,150,150,150,50.913376792256486,50.913376792256486,60,43.16146023678075,2112.2142734410395,0,0.16666666666666669,0.043161460236780747,500,150,56.99146283619945,0.12168751331752503,58,0,0,0.006044064485593026,666566.4042708572,8858386386927326.0,0.0462508,0.0543189,0.0713167,0.11750284999999999,0.3160226,0.0323675,0.0420369,0.0589432,0.10437865,0.3034406,0.0110771,0.0119405,0.013310849999999999,0.0141902,0.015138,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00771.mat,evento_adiantado_corrigido_v1,,,,,1,0.9747501219136289,,,5
j00772,montecarlo,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.09e-05,7.9e-06,9.9e-06,1.0549999999999999e-05,4.09e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00772.mat,campanha_v1,,,,,-4,1.0697769638719716,,,6
j00773,montecarlo,perda_fonte,heuristico_foresight,{},369.7986879124419,369.7986879124419,1,14.597310624492073,14.597310624492073,150,150,150,150,56.23192400256473,56.23192400256473,60,17.898360987806964,797.6672770960213,0,0,0.017898360987806963,500,150,59.84863049984539,nan,0,nan,nan,nan,nan,nan,4.24e-05,8.6e-06,9.6e-06,1.205e-05,4.24e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00773.mat,campanha_v1,,,,,-4,1.0697769638719716,,,6
j00774,montecarlo,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012326,0.0005647,0.000666,0.0008259000000000001,0.0012326,0.0010904,0.0005023499999999999,0.00059125,0.0007433,0.0010904,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00774.mat,campanha_v1,,,,,-4,1.0697769638719716,,,6
j00775,montecarlo,perda_fonte,mpc_qp_v5,{},350.03913771314217,350.03913771314217,1,14.583360963417556,14.583360963417553,150,150,150,150,54.88294887895552,54.88294887895552,60,24.305992824961752,1434.2092178120593,0,2.166666666666667,0.024305992824961754,500,150,59.3596912627228,7.105427357601002e-15,0,0,0,0.006181894023939094,333283.2021354289,4843142611315303.0,0.0283201,0.026323100000000002,0.03313905,0.045161049999999994,0.0962009,0.021872,0.0216863,0.0284834,0.0405885,0.0907678,0.004551,0.0042734,0.0048873,0.0051281,0.0065522,0,05_resultados\revisao_operacional\campanha_v1\j00775.mat,campanha_v1,,,,,-4,1.0697769638719716,,,6
j00776,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,{},350.00004130570375,350.00004130570375,1,14.58333336252139,14.58333336252139,150,150,150,150,45.52362317049124,45.52362317049124,60,68.76278994016685,2770.030228109694,0,0.4166666666666667,0.06876278994016685,500,150,54.53331112796297,7.105427357601002e-15,0,0,0,0.011350112906484355,666566.4042708572,9686285222630616.0,0.0474623,0.07469965,0.0833077,0.11299535,0.1615601,0.0328689,0.06227265,0.07085475,0.0998838,0.1483979,0.0119451,0.01208565,0.01383365,0.014416100000000001,0.0161655,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00776.mat,evento_adiantado_corrigido_v1,,,,,-4,1.0697769638719716,,,6
j00777,montecarlo,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.27e-05,7.8e-06,1e-05,1.165e-05,4.33e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00777.mat,campanha_v1,,,,,2,0.8830119895588343,,,7
j00778,montecarlo,perda_fonte,heuristico_foresight,{},378.6403238930874,378.6403238930874,1,14.603552559360063,14.603552559360063,150,150,150,150,57.56161623998138,56.132942044778396,60,25.887863156791976,850,0,0,0.025887863156791976,500,150,59.71601218826426,nan,0,nan,nan,nan,nan,nan,4.81e-05,8.9e-06,1.15e-05,2.065e-05,4.95e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00778.mat,campanha_v1,,,,,2,0.8830119895588343,,,7
j00779,montecarlo,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012408,0.00056455,0.0006566499999999999,0.0008292499999999999,0.0012408,0.0010968,0.0005019499999999999,0.00058535,0.0007427499999999999,0.0010968,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00779.mat,campanha_v1,,,,,2,0.8830119895588343,,,7
j00780,montecarlo,perda_fonte,mpc_qp_v5,{},350.4938341079644,350.4938341079644,1,14.587481272097929,14.583681965691198,150,150,150,150,57.212214732306386,55.81972739577557,60.038483542070274,27.570517371747975,1880.8097249053212,0,1.5833333333333335,0.027570517371747975,500,150,59.48399759105981,0.11702330710021869,852,0,0,0.0036190898494510293,333283.200808402,4015243775612013.0,0.0190007,0.0209989,0.0302285,0.037717,0.0966564,0.0132561,0.01673885,0.02577795,0.0332898,0.0921722,0.0041356,0.00402905,0.00462925,0.0050729,0.0056544,0,05_resultados\revisao_operacional\campanha_v1\j00780.mat,campanha_v1,,,,,2,0.8830119895588343,,,7
j00781,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,{},350.0006394484992,350.0006394484992,1,14.583333784775384,14.583333784775382,150,150,150,150,55.6328196439427,55.445628748459356,60.01841034710109,22.80282439662372,1458.9435521328442,0,0.08333333333333334,0.02280282439662372,500,150,59.12162466753578,0.11709057019967162,1062,0,0,0.00042043895541610254,666566.4016168036,8030487551224027.0,0.0417498,0.055369299999999996,0.07016895000000001,0.11179544999999999,0.2008455,0.027641,0.04188905,0.05162675,0.09806985,0.188615,0.0117283,0.01317205,0.0139729,0.01457095,0.0260835,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00781.mat,evento_adiantado_corrigido_v1,,,,,2,0.8830119895588343,,,7
j00782,montecarlo,perda_fonte,heuristico,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.32e-05,7.9e-06,1.005e-05,1.4299999999999999e-05,4.44e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00782.mat,campanha_v1,,,,,-3,0.8986003326941182,,,8
j00783,montecarlo,perda_fonte,heuristico_foresight,{},352.7815800174326,352.7815800174326,1,14.585297046987337,14.585297046987337,150,150,150,150,57.47146760450376,56.04015452041188,60,26.342492786421605,850,0,0,0.026342492786421604,500,150,59.603676116794965,nan,0,nan,nan,nan,nan,nan,4.47e-05,8.8e-06,1.11e-05,1.8e-05,4.47e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00783.mat,campanha_v1,,,,,-3,0.8986003326941182,,,8
j00784,montecarlo,perda_fonte,miope_qp,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0014022,0.0005906,0.0007163,0.0008457,0.0014022,0.0012647,0.0005246000000000001,0.00062745,0.00075605,0.0012647,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00784.mat,campanha_v1,,,,,-3,0.8986003326941182,,,8
j00785,montecarlo,perda_fonte,mpc_qp_v5,{},350.33123136630184,350.33123136630184,1,14.587084818648368,14.583567172945289,150,150,150,150,57.015464894939704,55.62041212959688,60.032586810088155,28.471722234602268,2158.78277506356,0,1.0833333333333335,0.02847172223460227,500,150,59.26134453409926,0.11704152557861391,853,0,1.0842021724855044e-19,28.368577318653024,333283.200808402,4015243775612013.0,0.0203197,0.0210134,0.03112005,0.03844575,0.5561661,0.0143313,0.0166977,0.026835699999999997,0.0338371,0.5513222,0.0041885,0.0040953,0.0046213,0.0048771,0.0052283,0,05_resultados\revisao_operacional\campanha_v1\j00785.mat,campanha_v1,,,,,-3,0.8986003326941182,,,8
